id;ligne;titre;date;artiste;lieu;description;image;tags;largeur;hauteur;octets
voyage-dans-la-basse-et-haute-egypte_1802;220;Voyage dans la basse et haute Egypte;1802;Vivant Denon;;On retient aussi Champollion, déchiffrement des hiéroglyphes, 1824, Campagne d’Egypte de Napoléon 1798 - 1801, style retour d’Egypte, Colonisation Algérie 1824 + Maroc + Musée egyptien de Charles X, Louvre.;voyage-dans-la-basse-et-haute-egypte_1802.jpg;Littérature, Orient;515;388;41888
boudoir-turc-du-comte-d-artois_circa-1780;221;Boudoir Turc du comte d’Artois;Circa 1780;;Louvre;était à Versailles. tentures rappelant les tentes automanes, mobilier à la turque, pendules aux sultanes, scènes peintes à sujet turc. Boudoir turc / fumoir oriental ⇒ espace aménagé dans les appartements pour servir le thé / fumer. coussin, tapis persans, moucharabieh, tentures, divans bas, table en cuivre ciselé, lanternes ajourées.;boudoir-turc-du-comte-d-artois_circa-1780.jpg;Mobilier, Orient;359;479;40529
tanagra_1890;222;Tanagra;1890;Jean-léon Gérôme;Orsay;personnification de la ville, tient dans la main la petite danseuse au cerceau, polychromie. modèle avec coiffure contemporaine.;tanagra_1890.jpg;Sculpture, marbre, Néo-grec, Portrait,;398;500;22122
cabaret-egyptien-de-l-empereur_1810;223;Cabaret Egyptien de l’empereur;1810;Sèvres, Béranger;Louvre;Reproduisant sur les tasses les planches issues de l’ouvrage de Vivant Denon “Voyage dans la basse et la haute Egypte” 1802.  Sur les soucoupes, Béranger peint des têtes de personnages locaux, Bédouin, Cheick, moine copte. Frise de pseudo Hiéroglyphes. on sait que c’est Empire car c’est doré.;cabaret-egyptien-de-l-empereur_1810.jpg;céramique, porcelaine, Orient,;669;447;51021
la-grande-odalisque_1814;224;La grande odalisque;1814;Jean Auguste Dominique Ingres;Louvre;fantasmé avec deux trois éléments : narguilé, étoffes, éventail. Dos trop long;la-grande-odalisque_1814.jpg;Peinture, Huile, Orient, scène de genre;1280;714;193404
chefs-de-tribus-arabes-se-defiant-en-combat-sing_1852;225;chefs de tribus arabes se défiant en combat singulier sous les remparts d’une ville;1852;Théodore Chassériau;Orsay;On montre la violence, monde barbare.;chefs-de-tribus-arabes-se-defiant-en-combat-sing_1852.jpg;Peinture, Huile, Orient, Romantisme;850;656;121958
les-massacres-de-scio_1824;226;les massacres de Scio;1824;Eugène Delacroix;;opposé au voeu de L13;les-massacres-de-scio_1824.jpg;Peinture, Huile, Orient, Romantisme;960;1140;270826
chevaux-arabes-se-battant-dans-une-ecurie_1860;227;chevaux arabes se battant dans une écurie;1860;Eugène Delacroix;Orsay;Bien après son voyage de 1832. scène dramatique et pittoresque.;chevaux-arabes-se-battant-dans-une-ecurie_1860.jpg;Peinture, Huile, Orient, Romantisme, Animaux;1095;850;172379
femmes-d-alger-dans-leur-appartement_1833;228;Femmes d’Alger dans leur appartement;1833;Eugène Delacroix;Louvre;intimité, scène de genre, touche visible, harem, costumes, architecture intérieure d’afrique du nord, tapis, narguilé, coussins;femmes-d-alger-dans-leur-appartement_1833.jpg;Peinture, Huile, Orient, Romantisme, Scène de genre;960;746;180378
prise-de-la-smala-d-abd-del-kader_1843;229;prise de la smala D’abd del Kader;1843;Horace Vernet;Versailles;21 m de long. conquête algérienne, propagande politique.;prise-de-la-smala-d-abd-del-kader_1843.jpg;Peinture, Huile, Orient, Histoire;1400;310;96255
vase-egyptien_1804-1806;230;Vase égyptien;1804-1806;Manufacture de vernis sur métaux;Louvre;en tôle peinte, Pseudo-hiéroglyphes, palmettes, rosaces, frises de personnages égyptiens et divinités. Manufacture fabriquant des objets en tôle, vernis, dorés et peints, destinés à l’architecture et à l’ameublement.;vase-egyptien_1804-1806.jpg;Orient;460;650;56432
dejeuner-chinois-reticule-de-la-reine-marie-amel_1840;231;Déjeuner “chinois réticulé” de la reine Marie-Amélie;1840;Sèvres;Louvre;(épouse de Louis Philippe), Anses en forme de bambou, double paroi (paroi extérieure ajourée, paroi intérieure pleine) ⇒ technique chinoise. Plateau polylobé en forme de lotus;dejeuner-chinois-reticule-de-la-reine-marie-amel_1840.jpg;Porcelaine, céramique, orient;480;351;30325
coupe-des-vendanges_1844;232;Coupe des vendanges;1844;François-Désiré Froment Meurice;Louvre;Monture en argent comprenant cep de vigne, sur la terrasse trilobée (gothique) trois personnages symbolisant les différentes sortes d’ivresse. sur l’anse, un lézard se dirigeant vers un nid d’oiseau, et Anacréon ivre qui rêve. Coupe en agathe + émail ⇒ technique renaissance. Romantique car goût pour le passé.;coupe-des-vendanges_1844.jpg;orfèvrerie, néo-gothique, néo-renaissance, Romantisme, animaux;400;510;25389
vase-de-la-renaissance_1835;233;Vase de la Renaissance;1835;Claude Aimé Chenavard, Sèvres;Louvre;porcelaine, bronze et pierre de verre. Scènes représentant Jean Goujon montrant au Roi H2 et maîtresse Diane de Poitiers la sculpture de Diane au cerf, dit Diane d’Anet. Scène représentant Léonard de Vinci peignant la Joconde en présence du roi F1. Dessins de Chenavard;vase-de-la-renaissance_1835.jpg;Porcelaine, céramique, bronze, néo-renaissance;929;1400;213979
coffret-a-bijoux-de-la-duchesse-de-berry_1829;234;Coffret à bijoux de la Duchesse de Berry;1829;Sèvres;Louvre;(belle fille de Louis Philippe). porcelaine dure et bronze doré. Forme de châsse gothique, portrait de la duchesse sous un arc brisé, trilobe dans les écoinçons, pinacles et clochetons en haut.;coffret-a-bijoux-de-la-duchesse-de-berry_1829.jpg;Porcelaine, céramique, bronze, néo-gothique;703;532;67183
grand-vase-medicis_1826;235;Grand vase Médicis;1826;Sèvres;Louvre;Entrée à Paris du roi Charles X après son sacre sur un char à l’antique, sous forme de frise imitant l’aspect d’un camée.;grand-vase-medicis_1826.jpg;Porcelaine, céramique, bronze, néoclassicisme;501;640;49152
olympia_1865;236;Olympia;1865;Edouard Manet;Orsay;accepté au salon mais scandale. absence de sujet mytho, nom d’une prostituée. regard direct de la demi-mondaine, qui est un modèle ayant posé à plusieurs reprises pour Manet.;olympia_1865.jpg;Impressionnisme, portrait, Scène de genre, Huile, Peinture;1200;630;124407
cafe-de-nuit_1888;237;café de nuit;1888;Vincent Van Gogh;yale university art galery.;contrastes violents : Murs rouge pur, plafond vert acide. A voulu rendre l’atmosphère d’un lieu où on peut devenir fou. Période Arlésienne;cafe-de-nuit_1888.jpg;Post-impressionnisme, scène de genre, Huile, peinture;1400;1105;331842
nuit-etoilee_1889;238;Nuit étoilée;1889;Vincent Van Gogh;Museum of modern art, New york;La couleur exprime l’émotion (agitation cosmique traduit une tension intérieure), là ne rend pas le réel ⇒ couleur autonome (Ciel nocturne pas noir mais bleus profond + jaunes incandescant des étoiles) . Déformation expressive, la ligne se tord, ne rend pas le réel (Cyprès devient une flamme noire dansante).  Touche tournoyante qui suggère la forme autant qu’elle apporte la couleur (tourbillon de couleurs apposées par traits).;nuit-etoilee_1889.jpg;Post-impressionnisme, paysage, Huile, peinture;1280;1014;473742
la-table-de-cuisine_1888-1890;239;La table de cuisine;1888-1890;Paul Cézanne;Orsay;Multiplicité des points de vue : les lignes ne se rejoignent pas au même point, le panier tient dans le vide, le pot est vu du dessus alors qu’on est placé en face;la-table-de-cuisine_1888-1890.jpg;Huile, peinture, post-impressionnisme, cubisme, nature morte;850;684;133573
portrait-d-ambroise-vollard_1899;240;portrait d’Ambroise Vollard;1899;Paul Cézanne;Petit palais;Construction géométrique des volumes, mains laissées volontairement inachevées. Premier marchand à organiser des expo individuelles majeures pour des artistes méconnus ou controversés : Cézanne et picasso.;portrait-d-ambroise-vollard_1899.jpg;Huile, peinture, post-impressionnisme, cubisme, portrait;1136;1400;283708
montagne-sainte-victoire_1904;241;Montagne Sainte Victoire;1904,;Paul Cézanne;Philadelphia museum of Art;On arrive à la fin de la déconstruction des formes en les suggérant par des formes géométriques, délimitées par des traits, cylindres, sphères, cônes.;montagne-sainte-victoire_1904.jpg;Huile, peinture, post-impressionnisme, cubisme, paysage;1280;1016;403735
les-grandes-baigneuses_1906;242;Les grandes baigneuses;1906;Paul Cézanne;Philadelphia Museum of Art;Corps géométrisés, déformés, proportions non harmonieuses. les corps ne se détachent pas du fond, sont inscrits dans le même plan. Liberté chromatique, le fond feuillagé est bleu. meurt la même année, rétro en 1907 qui marque le début du cubisme alors que triomphe des fauves.;les-grandes-baigneuses_1906.jpg;Huile, peinture, post-impressionnisme, cubisme, paysage, scène de genre;330;279;37850
portrait-d-emile-zola_1868;243;Portrait d’Emile Zola;1868;Edouard Manet;Orsay;Zola a pris la plume pour défendre Manet qui a vu ses toiles refusées au Salon. Cette prise de position entraine sa démission du journal. cette toile montre sa gratitude. on retrouve l’olympia. Paravent + estampe.;portrait-d-emile-zola_1868.jpg;Huile, peinture, impressionnisme, scène de genre, portrait, japonisme;389;500;36655
villa-majorelle_1901-1902;244;Villa Majorelle;1901-1902;Henri Sauvage;Nancy;Oeuvre de collaboration, majorelle qui pense le mobilier, la ferronnerie, les boiseries. façade asymétrique, bow window en saillie, toiture aux courbes organiques, céramiques polychrome en façade, ferronnerie en tige végétale. Vitraux, céramique, peintures, luminaires. Sauvage pour l’architecture.;villa-majorelle_1901-1902.jpg;Architecture, Art nouveau;1200;889;211521
absinthe-robette_1896;245;Absinthe Robette;1896;Henri Privat-Livemont;;voile transparent sur le corps féminin, forme végétale et couleur verte rappelant l’origine végétale de la boisson. Lettrage courbe;absinthe-robette_1896.jpg;Affiche, Art nouveau;379;527;49964
la-joie-de-vivre_1906;246;La joie de Vivre;1906;Victor Prouvé;Musée des beaux-arts de Nancy;scène de félicité familiale, lumière chaude, sous-bois et champ, mouvement et fleurs;la-joie-de-vivre_1906.jpg;Huile, peinture, scène de genre, Art nouveau;700;314;40693
entree-du-metropolitain_1900;247;entrée du métropolitain;1900;Hector Guimard;Paris;Édicule en fer, fonte, lave émaillée, verre.;entree-du-metropolitain_1900.jpg;Urbanisme, fer, Art nouveau;330;419;57064
service-rousseau_1866;248;Service Rousseau;1866;Félix Bracquemond, Creil et Montereau;MADD;"Motifs de Bracquemond reprenant motifs Hokusai. Rousseau c’est le nom du marchand de faïence qui a commandé le service à Bracquemond. Présenté à l’Exposition Universelle de 1867. un des plus beaux exemples de transposition et d’adaptation d’estampes japonaises sur des formes européennes. Chaque pièce = un motif différent. 
Expositions universelles en France : 1855, 1867, 1878, 1889, 1900";service-rousseau_1866.jpg;céramique, faïence, japonisme;600;436;48495
peacock-room_1876-77;249;Peacock Room;1876-77;James McNeill Whistler;freer galley of art, Washington DC;sert d’écrin pour collection de porcelaines, volets peints en forme de paravents, palette bleu et or évoquant les laques japonaises, portrait central en pied d’une femme eu en tenue jap, paons stylisés.;peacock-room_1876-77.jpg;Art nouveau, esthétisme;1280;759;288170
homme-accroupi-mangeant-des-prunes_xixs;250;homme accroupi mangeant des prunes;XIXs;Netsuke;Louvre;en ivoire, collection Adolphe Thiers.;homme-accroupi-mangeant-des-prunes_xixs.jpg;Japonisme, ivoire;331;355;10340
madame-monet-en-costume-japonais_1876;251;Madame Monet en costume japonais;1876;Claude Monet;musée des Beaux - Arts de Boston;Kimono, tient un éventail, écran à main japonais;madame-monet-en-costume-japonais_1876.jpg;Huile, peinture, japonisme, portrait;850;1400;220077
le-peignoir_1892;252;le peignoir;1892;Pierre Bonnard;Orsay;Format vertical du kakemono, aplats colorés, stylisation des formes, pas de modelé, absence de profondeur;le-peignoir_1892.jpg;Huile, peinture, japonisme;348;1000;112263
36-vues-de-la-tour-eiffel_1888-1902;253;36 vues de la tour eiffel;1888-1902;Henri rivière;;lithographies sur le modèle des 36 vues d’Hokusaï, signature au tampon.;36-vues-de-la-tour-eiffel_1888-1902.jpg;Estampes, lithographie, japonisme;600;483;48018
le-pere-tanguy_1887;254;Le père Tanguy;1887;Vincent Van Gogh;musée Rodin;Touche par point et traits. Fond saturé d’estampes jap, absence de perspective classique, composition frontale et symétrique, palette contrastée juxtaposée sans transition.;le-pere-tanguy_1887.jpg;Portrait, peinture, huile, post-impressionnisme, japonisme;800;1008;201070
restaurant-de-la-machine-a-bougival_1905;255;Restaurant de la Machine à Bougival;1905;Maurice de Vlaminck;Orsay;présenté dans la cage aux fauves;restaurant-de-la-machine-a-bougival_1905.jpg;peinture, huile, paysage, fauvisme;850;613;164139
maison-de-l-art-nouveau_1895;256;maison de l’art Nouveau;1895;Siegfried Bing;Paris;Exposition internationale de Londres 1862 + universelle de 1867, 1876, 1889, 1900 (pavillon de siegfried Bing) + galerie Georges Petit + magasin “à l’empire Chinois”, vente publiques Drouot, acquisition publique de collections ⇒ legs Adolphe Thiers + voyage d’artistes au japon, critiques et collectionneur (Emile Guimet) + société japonaise du Jinglar + Musée Guimet (collection d’Emile Guimet) 1889 Cernuschi 1898 + Collection Frères Goncourt.;maison-de-l-art-nouveau_1895.jpg;Art nouveau, japonisme;402;497;41060
le-japon-artistique_1888-1891;257;Le japon artistique;1888 -1891;Siegfried Bing;;"comprend des reproductions d’estampes jap, des articles sur les arts décoratifs japonais, réflexions sur l’esthétique. but de former le gout des amateurs et collectionneurs, diffuser l’art japonais, vendre dans sa boutique. 


littérature dont l’intrigue se passe au japon “madame chrysanthème” pierre loti";le-japon-artistique_1888-1891.jpg;Littérature, Japonisme;960;1298;214381
rythme-n-1_1938;258;Rythme N°1;1938;Robert Delaunay;Musée d’art moderne Paris;Huile sur toile monumentale. Reprise de la loi du contraste simultané des couleurs de Chevreul pour appliquer des couleurs complémentaires dans des cercles concentriques qui donnent l’illusion du mouvement. La couleur seule, sans sujet, met en rythme, produit une sensation, comme la musique produit aussi une sensation, d’où le lien avec Orphisme.;rythme-n-1_1938.jpg;Peinture, huile, orphisme;960;873;179874
louis-xiv-en-costume-de-sacre_1701;259;Louis XIV en costume de sacre;1701;Hyacinthe Rigaud;Louvre;régalia (attributs royaux) : Hermine, trône, épée de Charlemagne, couronne, bas relief antique, manteau au motif fleur de lys, sceptre, main de justice, croix de l’ordre du saint esprit. devient le modèle des portraits d’apparat royaux avec pose contrapposto théâtrale,  rideau dévoilant colonne, régalia disposés en évidence, regard direct, échelle monumentale.;louis-xiv-en-costume-de-sacre_1701.jpg;Huile, peinture, portrait;960;1338;328489
autoportrait-en-bugatti-verte_1929;260;Autoportrait en bugatti verte;1929;Tamara de Lempicka;collection privée;Garçonne avec esthétique cubique, vitesse, technologie, forts contrastes lumière/ombre. femmes indépendantes, entreprenantes, posture affirmée. (artiste polonaise);autoportrait-en-bugatti-verte_1929.jpg;Huile, peinture, portrait, art déco;386;518;35874
affiche-de-la-compagnie-generale-transatlantique_1935;261;affiche de la compagnie générale transatlantique;1935;A.M Cassandre;;pour la promotion du paquebot Normandie. Monumentalité avec vue en contre bas, frontalité, technologie, vitesse, luxe, savoir-faire français, palette restreinte, aplats de couleur, géométrisation, stylisation.;affiche-de-la-compagnie-generale-transatlantique_1935.jpg;Affiche, Art déco;875;1400;102336
bouchon-de-radiateur-modele-victoire_1929-1939;262;bouchon de radiateur, modèle “Victoire”;1929-1939;Lalique;;Verre pressé-moulé. tête de femme  stylisée dont les cheveux en arrière évoquent la vitesse et la modernité. ça se met sur des voiture de luxe.;bouchon-de-radiateur-modele-victoire_1929-1939.jpg;Verre, Art déco;1400;789;141960
assiette-modele-palme_1929;263;Assiette modèle “palme”;1929;Suzanne Lalique pour la manufacture Haviland à Limoges;MADD;sur le bord de l’assiette : stylisation, tournoiement, régularité. Elle fait aussi décor de théâtre, motifs de papier peint, peinture, paravents, verre chez son père Lalique.;assiette-modele-palme_1929.jpg;Céramique, art déco, porcelaine;582;585;40407
vase-ovoide-a-palmettes-stylisees-plume-de-paon_1925;264;Vase Ovoïde à palmettes stylisées “plume de paon”;1925;Daum;;verre doublé gris-vert marbré sur fond brun ambré, décor gravé à l’acide, présenté à l’exposition de 1925;vase-ovoide-a-palmettes-stylisees-plume-de-paon_1925.jpg;Verre, art déco;681;866;65847
femme-aux-levriers_entre-1920-et-19;265;femme aux lévriers;entre 1920 et 1930;Demeter Chiparus;;Statue chryséléphantine, inspiration des ballets russes avec costumes exotiques et les théâtres parisiens, notamment les folies bergères. Rpz souvent des femmes exécutant des mouvements de danse.;femme-aux-levriers_entre-1920-et-19.jpg;Bronze, ivoire, sculpture, art déco, mode;1280;1006;89506
magazine_fevrier-1928;266;Magazine;février 1928.;Vogue;;magazine de mode féminine américain. femme stylisée, chapeau melon, collier de perles, lèvres rouges tranchant avec le teint diaphane, aplats de couleur, élégance, motif géométrique monumental à l’arrière;magazine_fevrier-1928.jpg;Littérature, mode, art déco;989;1400;204165
portail-aux-danseurs_1925;267;Portail “aux danseurs”;1925;Edgar Brandt;;issu du pavillon du collectionneur Ruhlmann, Ferronnerie avec beaucoup de volutes mais grande régularité et symétrie.;portail-aux-danseurs_1925.jpg;fer, Art déco;800;1062;232798
soupiere-et-presentoir_1925;268;soupière et présentoir;1925;Jean Puiforcat;Centre Pompidou;modèle à pans coupés, argent massif et poignée jade. motifs géométriques simples et épurés.;soupiere-et-presentoir_1925.jpg;Orfèvrerie, Art déco;800;465;40845
facade-du-theatre-des-folies-bergeres_1926-a-1928;269;Façade du théâtre des folies bergères;1926 à 1928;Maurice Picaud;Paris;Bas relief monumental représentant une danseuse russe qui se produisait ici. Géométrisation, mouvement, élégance, dorure, modernité.;facade-du-theatre-des-folies-bergeres_1926-a-1928.jpg;Art déco, Architecture, mode;398;502;49174
commode-au-char_c-1930;270;Commode au char;C. 1930;Jacques-Emile Ruhlmann;musée des années 30, Boulogne Billancourt.;Pans coupés, pieds en fuseau, ébène de macassar, motifs incrusté en ivoire figurant un char tiré par une femme.;commode-au-char_c-1930.jpg;Mobilier, bois, ébène, ivoire, art déco;915;686;71875
chiffonnier-anthropomorphe_1925;271;chiffonnier anthropomorphe;1925;André Groult;MAAD;Pour la chambre de madame dans le pavillon de l’ambassade française, imite le galbe du corps féminin. ébène, placage de galuchat, bouton en ivoire, abattant gainé de cuir.;chiffonnier-anthropomorphe_1925.jpg;Ivoire, mobilier, bois, acajou, art déco;301;471;17912
vase-ovoide_vers-1935;272;Vase ovoïde;vers 1935;Jean Dunand;musée d’art moderne, Paris;Cuivre laqué à motif géométrique, grands aplats colorés. Dinanderie;vase-ovoide_vers-1935.jpg;Dinanderie, Abstraction, orient,;330;628;34314
paravent-fortissimo_1925;273;Paravent Fortissimo;1925;Jean Dunand;Metropolitan museum, New York;Commandé pour la salle de musique de Salomon Guggenheim. Le décor représente des figures angéliques monumentales évoluant parmi des formations rocheuses stylisées. comprend de la nacre et de la feuille d’or. bois Laqué;paravent-fortissimo_1925.jpg;orient, mobilier, art déco, bois;1400;1147;176305
chaise-longue_1925;274;Chaise longue;1925;Armand-Albert Rateau;MADD;en bronze patiné pour que ça fasse antique + pied en forme de gazelles stylisées. pour hôtel particulier Jeanne Lanvin, matériaux de luxe et art déco + antiquité + orient + motif zoologique.;chaise-longue_1925.jpg;Antiquité, orient, bronze, siège, mobilier, art déco;632;316;25552
lampe-de-bureau-modele-n144_1928;275;Lampe de bureau modèle n144;1928;Jean Perzel;;formes géométriques imbriquées, épurées, métal et verre dépoli.;lampe-de-bureau-modele-n144_1928.jpg;Bronze, verre, art déco, mobilier, luminaire;1400;1400;42731
jazz_1943;276;Jazz;1943;Henri Matisse;Centre Pompidou;Recueil de gouaches découpées, donc certaines feuilles sont conservées au centre Pompidou. De grandes feuilles de papier sont colorées à la gouache pure par ses assistants, et il découpe à main levée. Les formes découpées sont épinglées sur les murs de son atelier pour faire une composition, puis collées par ses assistants. ça sert à penser des compositions comme les vitraux de la chapelle du Rosaire mais ça fait aussi des oeuvres autonomes, quand les feuilles sont marouflées sur toile;jazz_1943.jpg;Peinture, gouache,;900;530;55929
chapelle-du-rosaire_1949-1951;277;Chapelle du Rosaire;1949-1951;Henri Matisse;Vence;Une oeuvre d’art totale à la fin de sa vie où il dessine l’architecture (il fait des maquettes), les vitraux, les décors muraux en céramique et c’est très dépouillé : trait noir sur fond blanc, les chasubles, l’autel. la lumière passe à travers les vitraux et décore l’intérieur.;chapelle-du-rosaire_1949-1951.jpg;architecture, vitrail, céramique;539;360;30339
livres_1924;278;Livres;1924;Alexander Rodtchenko;;Affiche lithographiée intégrant photographie d’une actrice proche des constructivistes, pour faire la promotion d’une maison d’édition de livre. Le graphisme moderniste abstrait envahit les supports papier (affiche, livres, magazines) car il capte mieux l’attention avec lignes simples, aplats de couleurs avec palette réduite, typographie étudiée. On retrouve ces éléments notamment pour l’affiche de l’exposition du Bauhaus à Weimar en 1923. L’accès au savoir permet l’émancipation collective. Photomontage, palette restreinte, diagonales dynamiques, aplats géométriques.;livres_1924.jpg;Russie, Affiche, photographie, constructivisme;1400;1025;170583
l-ouvrier-et-la-kolkhozienne_1937;279;L’ouvrier et la kolkhozienne;1937;Vera Moukhina;pavillon de l’URSS, Exposition internationale des arts et des techniques appliqués à la vie moderne 1937;Plaque en acier sur âme de bois. commande officielle, Statue colossale. Couple brandissant marteau et faucille, emblème de l’urss et du prolétariat. Réalisme social imposé à partir de 1932 = seul style autorisé sous Staline, propagande, sert à éduquer les masses et glorifier le régime. Style figuratif rejetant l’abstraction. On rpz des ouvriers, soldats, figures du parti dans une posture dynamique, conquérante. C’est du réalisme idéalisé.;l-ouvrier-et-la-kolkhozienne_1937.jpg;Sculpture, russie, réalisme social;229;400;14380
fauteuil-rouge-et-bleu_1917-1923;280;fauteuil rouge et bleu;1917-1923;Gerrit Rietveld;Centre Pompidou;réédition Cassina;fauteuil-rouge-et-bleu_1917-1923.jpg;Mobilier, siège, De stijl, bois;1183;1400;171979
fauteuil-wassily_1925-1926;281;Fauteuil Wassily;1925-1926;Marcel Breuer;centre Pompidou;Première chaise en acier tubulaire courbé + sangle de toile/cuir. révolutionnaire par ses matériaux, pas d’ornements, de bois. légère, peu couteuse, facile à créer.;fauteuil-wassily_1925-1926.jpg;Mobilier, siège, modernisme, acier, cuir Bauhaus;776;728;50055
chaise-cantilever_1926;282;Chaise Cantilever;1926;Mart Stam;;la structure en porte à faux est permise grâce à la rigidité du tube d’acier;chaise-cantilever_1926.jpg;Bauhaus, acier, Mobilier, siège, modernisme;1400;1400;79997
fauteuil-lc4_1928;283;Fauteuil LC4;1928;Charlotte Perriand, Le Corbusier;musée des années 30;fait partie d’une gamme complète “LC” en tube d’acier chromé, tissu. Les tubes d’acier curvilignes coulissent sur la structure statique. fonctionnalisme : l’ensemble épouse forme du corps. matériaux industriels visibles.;fauteuil-lc4_1928.jpg;Mobilier, siège, Acier, modernisme;439;285;25264
chaise-africaine_1921;284;Chaise africaine;1921;Gunta Stölzl, Marcel Breuer;;"la seule femme qui dirige un atelier au Bauhaus (tissage). Approche révolutionnaire : l’artiste est celui qui tisse. Elle fait des tapis, tapisseries, dossier et assises des sièges des autres ateliers. Différentes matières ; laine, soie, coton, même reprends les fils métalliques. motifs bariolés inspirés des textiles africains. puis après dans ses œuvres c’est des motifs géométriques répétés. Elle créée à la main sur métier traditionnel mais l’objectif est d’avoir un prototype reproductible industriellement.";chaise-africaine_1921.jpg;Tissu, orient, siège, mobilier, bauhaus;492;768;46071
pavillon-allemand-de-l-exposition-internationale_1929;285;Pavillon allemand de l’exposition internationale de Barcelone 1929;1929;Mies Van der Rohe;Barcelone;incarnation du less is more. Plan libre car murs non porteurs. pas de pièces fermées, toit plat et débordant, grandes baies vitrées. matériaux luxueux : marbre, travertin, onyx doré. Vitrine du modernisme allemand.;pavillon-allemand-de-l-exposition-internationale_1929.jpg;Modernisme, bauhaus, architecture;1400;937;175310
theiere-mt-49_1924;286;Théière MT 49;1924;Marianne Brandt;Museum of modern art, New york;volumes géométriques (demi-sphères pour le corps, demi-cercle pour la poignée), surfaces lisses, poignée ébène isolante.;theiere-mt-49_1924.jpg;Acier, ébène, modernisme, art de la table, bauhaus;512;512;25271
paravent-screen-100_1936;287;paravent screen 100;1936;Alvar Aalto;;baguettes de bois reliées par des liens textiles. Permet une modulation totale en fonction de l’espace, beaucoup plus libre qu’un paravent à 4 feuilles. C’est le modernisme doux ou design scandinave. Emploi du bois majoritaire, souvent courbé.;paravent-screen-100_1936.jpg;Bois, mobilier, modernisme;489;495;40260
fauteuil-egg_1958;288;fauteuil Egg;1958;Arne Jacobsen;;pièce unique enveloppante, intégrant dossier, assise et accotoir, base pivotante. plus de confort que le modernisme allemand. mousse polyuréthane sur cadre acier, piètement acier.;fauteuil-egg_1958.jpg;Mobilier, siège, modernisme milieu de siècle cuir, plastique;1400;913;66254
couverts-aj_1958;289;Couverts AJ;1958;Arne Jacobsen;;Objet réduit à son strict minimum, pas d’ornement, design épuré. Edité par maison georg Jensen;couverts-aj_1958.jpg;Arts de la table, acier, modernisme;300;517;24458
chaise-barcelona_1929;290;chaise Barcelona;1929;Mies Van der Rohe;;Piètement en acier chromé en X, cuir capitonné;chaise-barcelona_1929.jpg;Acier, cuir, modernisme, Siège, Mobilier,;819;819;53288
exposition-internationale-des-arts-et-techniques_1937;291;Exposition internationale des arts et techniques appliqués la vie moderne;1937;;Paris;C’est la reprise de la thèse du mouvement moderne, pavillon de L’UAM, consécration. La commande publique pour la décoration des palais fait appel à Delaunay, Dufy. On montre que l’avant garde est à la portée de tous, alors que les pavillons des Etats totalitaires font appel au Réalisme social. On crée palais chaillot + palais de Tokyo;exposition-internationale-des-arts-et-techniques_1937.jpg;modernisme,;250;159;18137
chaise-a-dossier-en-anneaux_vers-1930;292;chaise à dossier en anneaux;vers 1930;Victor Courtray;;mobilier néo-basque. Chêne, dossier au décor en relief de cercle concentrique. Assise paillée, piètements à montants annelés. Après sa période Art déco, il va dans le sud-ouest et découvre le mobiliser basque/béarn qu’il réinterprète. valorisation de l’identité locale face à l’internationalisation du modernisme, rencontre du vocabulaire ornemental régional et le design moderne. Il équipe des Ambassades, villas et hôtels pour clientèle fortunée en quête d’un décor régional mais moderne.;chaise-a-dossier-en-anneaux_vers-1930.jpg;Mobilier, siège, régionalisme;318;429;20476
villa-savoye_1929-1931;293;Villa Savoye;1929 -1931;Le Corbusier;;Reprend les 5 points de l’architecture moderne : pilotis en béton permettant un espace ouvert, plan libre, façade libre, fenêtre en bandeau, toit-terrasse.;villa-savoye_1929-1931.jpg;Architecture, modernisme;1400;878;212297
sans-titre_1923-1983;294;;1923 - 1983;Salon des arts ménagers;Paris;présente les innovations françaises en matière d’habitation et d’équipement, en concurrence du design américain et scandinave. Pic de popularité années 50-60, lors de l’électrification des foyers, et diffusion de l’électroménager.  Fermeture en 1983.;sans-titre_1923-1983.jpg;Mobilier;1400;1042;327330
fauteuil-lounge_1956;295;Fauteuil lounge;1956;Charles Eames et Ray Eames;MOMA;Emploi du contreplaqué moulé à chaud, ce qui permet une courbure du bois en 3D, alors qu’avant c’était 2D. technique empruntée à l’industrie militaire pour attelle / casques. Coussin de mousse revêtement cuir. Sont américains. Diffusés par Hermann Miller, participant à l’émergence d’un modernisme typiquement américain.;fauteuil-lounge_1956.jpg;Mobilier, siège, bois, cuir, modernisme milieu de siècle;1400;1400;235191
tulip-chair_1956;296;Tulip chair;1956;Eero Saarinen;centre Pompidou;Fibre de verre résistante et rigide imprégnée dans de la résine polyester liquide et hop dans un moule. La résine durcit, emprisonnant les fibres dans une structure rigide. Grande liberté de forme, résistance, légèreté, moulage en une seule pièce. piètement en aluminium. Fait partie d’une série où le but est de réduire tous les pieds à un seul;tulip-chair_1956.jpg;Mobilier, siège, plastique, modernisme milieu de siècle;1400;1400;39698
tabouret-berger_1953;297;tabouret berger;1953;Charlotte perriand;;inspiré d’un simple siège de traite. Full bois, tripode, assise ronde. But d’élever un objet vernaculaire.  édité par Steph Simon;tabouret-berger_1953.jpg;Mobilier, siège, bois, modernisme milieu de siècle;1400;1397;92285
